Machine_ID,RPM,Temperature_C,Vibration_mm_s,Oil_Quality_Index,Pressure_bar,Shaft_Misalignment_deg,Noise_dB,Load_%,Ambient_Temp_C,Humidity_%,Power_kW,Maintenance_Score,Operating_Hours,Fault
M3,1472,86.2543478441477,2.535305279989593,93.29286782877193,5.078117735236017,0.5699847430498786,58.5110192188802,51.25107935952467,31.890713402488064,33.264603521027574,51.18358560513197,5,1414,1
M4,1721,63.10588107132672,1.6351987650962951,79.06040634009148,5.400235855526775,0.32092912526816,63.16612655057547,58.42584209784566,20.04688388311371,31.417839682283734,53.392748273105255,10,5372,0
M2,1292,91.42672953255963,2.1807086586365516,83.6468518776934,5.201652905129254,0.7125707386066433,58.06185083668377,50.19163529077366,23.28404215656644,34.537359908225355,40.62567172249145,10,318,0
M1,1622,65.99379265352131,1.3534292281206761,75.58636241545314,3.9700277252230642,0.96756554907766,50.32517941379764,69.61676164302628,28.794908477300563,45.629106602850854,52.61010317555383,5,4803,0
M5,1289,81.38391925608383,2.286195155587838,100.34875078741973,5.046079221633152,0.32784863965963607,59.25319252175179,78.18765970848816,27.240391705064457,38.925551182057504,47.283992498118316,9,5231,0
M4,1375,71.71381524251015,2.2253017064312695,76.99471133308754,3.9263113410822474,0.606841572474935,48.16261173313361,81.06774518624329,32.661901912938106,39.23134592996338,49.035969563462935,5,1639,0
M1,1882,81.03187431082343,1.0650918302339178,83.47763138202272,5.081082542900823,0.3546516190235961,61.76885315445695,74.14784462079241,27.10268352952035,53.13473161325237,43.30241038217481,10,3533,0
M5,1461,69.55885997885807,1.419108078043818,97.19045216213098,4.519352058511759,0.7081908347595579,55.103498848586824,60.36603658801431,34.24054552052776,33.03538910213312,45.74191379906646,6,1702,0
M1,1543,73.37207093927705,1.8584305516281163,68.3394277273114,7.539381622782861,0.24694831818295698,60.816801774579005,50.6793484148004,27.700089008615706,58.64199525887349,54.830626627651554,4,2804,0
M3,1674,75.40919175395722,1.849570126429587,103.3818377674534,4.960105616248288,0.5961173516855425,66.57037490762302,52.43131300598498,30.3108372379433,33.28692408628914,50.164316869901064,10,5164,0
M1,1599,64.97812544218527,1.3952615322905975,57.04307885384935,3.5957604337384113,0.3254022066221295,55.25625652366,57.310174227455015,23.382425266077714,40.89198196612571,48.08610799145221,1,3748,0
M1,1530,82.40824345420125,2.194489364676092,104.44463196669199,4.8658197893230755,0.45860308218032625,65.30628129256058,61.111403019643255,25.071436059419945,37.18796404597233,49.417558236844826,4,1205,0
M1,1572,69.86786433528415,2.125736804470256,74.40986624072038,5.519358745637888,0.2937949449705386,57.83305216656923,68.40251502008414,29.554722019197378,41.23419133500961,52.446059123321504,2,5836,0
M4,1980,72.71400084659982,1.9028654340107403,76.35951878262077,6.673363946152524,0.6644700941791507,68.76597401032792,59.85835781873032,33.06489085296527,44.44591995073129,52.20247248081669,10,5912,0
M1,1488,65.05650625391488,1.6221042499208185,51.649847432255854,4.410547600061282,0.3326039291120826,58.17423693400893,73.38975893668261,28.646184746553764,44.338352400888766,49.624864998015994,3,2588,0
M5,1540,49.376663412046895,2.524353563208282,73.17807923933461,3.41757202597636,0.6103928518663655,55.797535072466545,67.67726497200528,24.584141140326903,32.4688266937942,55.464795554483345,7,8908,0
M3,1710,73.08972237399831,2.8277035565441477,64.40290203459674,5.816837011430981,0.4311803943475334,63.43619225197644,70.10545711741025,31.88667514764171,28.77085322552429,54.85231318453333,7,2518,0
M3,1721,99.12615421612915,1.7582192580767315,70.88530481939792,3.619401294100349,0.4771055256402274,57.82105135188182,81.40250552671205,14.040106718600596,65.03171790905711,52.06686014565198,1,127,0
M1,1737,82.84604287898024,1.6939165414225896,77.9403355131668,4.563844558492515,0.5295511814800257,55.792752429354955,58.197682657996296,17.88882749246563,35.160156603994466,50.273058914550354,8,8307,0
M4,1627,74.80739620265605,2.245603832705998,94.36687421709358,4.742379514489006,0.3476350656682302,57.61080074648105,74.18704578292369,28.408171118341944,46.992124386719865,53.286605475597696,7,8624,0
M4,1271,72.37109170791733,1.820985310126507,83.11405027100939,4.930366546699892,0.5420734227081774,59.77696733908499,69.86026771523926,25.070541781265625,23.923586894768032,51.57133710900592,1,8077,0
M5,1826,75.22465892812046,1.9303013996683829,84.61514980101671,5.689164457074336,0.8060669128708822,66.71090065622427,66.66513719030304,28.027568255620828,37.203872800953235,55.304000359029736,8,4761,0
M1,1270,80.4711911517521,2.369826575862336,63.56720916731656,4.316365717713612,0.34438104283345716,50.329561272702115,78.8525632086596,25.32203761215971,38.72800616017557,54.49780688369154,2,4649,0
M3,1560,63.19187184691155,1.0453219562463536,66.78868865595905,4.726270747833239,0.734362028654769,60.115403294752106,78.79014154557007,27.854728473019364,44.72815069927832,44.90873049291136,8,4053,0
M4,1349,86.14321694668872,2.6591511624263346,106.98087527526968,4.985729647050611,0.7996195266975569,63.124517973270216,60.53509204011572,20.92798589503405,12.77545859008061,44.57018414629147,3,4361,1
M1,1487,82.15381315441245,2.0363402621646705,68.9719844785513,5.149597957518788,0.3367690021943912,60.967242874958984,68.17839416142075,27.852430430398453,41.661406130783305,46.49375227797962,10,8223,0
M4,1565,82.18185725707934,1.79425342771891,104.84312378085943,5.0978271747079225,0.20898907898188962,66.54932584716767,72.81211682584065,29.972072641037922,28.50258544632107,54.880693450334604,7,5073,0
M4,1564,79.38475738809727,1.9553829228892756,76.354082016787,5.43600577522258,0.560392180034353,59.628273351207376,67.26993251977416,31.102753019656163,43.24345711194924,42.11845501614377,6,8536,0
M3,1584,75.1961665769399,1.9812146775102593,80.03431904215256,5.843839509641738,0.3905184954466254,59.077242789070276,75.85021332287798,35.067771473243496,29.63670803161837,51.97378694553996,5,1456,0
M2,1822,81.7286123596682,1.1343993482775372,96.05547740344895,5.392634115650968,0.8737206438326005,62.96164773506672,72.81192017910276,26.220492217511932,31.445173040744187,51.812715455464804,10,9234,0
M5,1590,80.91814133741379,2.747469113726618,99.07838632907985,5.4535855235092185,0.5069615080999664,60.49656907475675,88.32561240356013,26.369555434235895,37.26372389606732,55.813240293430965,2,3567,1
M5,1451,71.45959289058976,2.0206628161353093,78.33781159581369,3.417776833253522,0.3395601183929642,58.04795630859765,54.69720864070212,17.38413767913076,29.476705303968046,50.90169345331944,2,7064,0
M3,1692,69.26398227103098,2.2215010652236877,74.17635419717692,5.0502276991656805,0.27056809779765767,62.580720197931896,68.77564010252603,22.342942994307876,35.24465553264645,43.283953047080495,1,7167,0
M4,1737,76.01856295261987,2.4757748852870214,79.1611932721668,5.479507548001608,0.7179809918181661,56.737358533916776,60.91497488487809,24.034589629966938,28.066242314566846,45.203225196759384,9,1845,0
M1,1254,90.49020151495188,1.48941877121985,85.06936292348178,5.72894119457045,0.3857632051831627,56.944114239903364,76.04107455439043,30.251597761381774,21.668295483012724,44.090022390510875,8,3979,0
M4,1619,62.60892924346099,2.2367359495176142,93.36955530304633,4.307649225766205,0.5087657598920856,57.36002989117193,53.828281099544554,21.944994379551854,50.179570524293595,47.3102801683343,8,3877,0
M3,1640,60.324747342475604,1.8661794545506032,80.06344788491228,4.340960725111355,0.6911605490224961,66.76534580083204,73.46312710224886,28.981700098744163,27.039513071760716,49.085492162880364,1,2215,0
M5,1440,76.64760841236517,2.423385387608247,89.2832944703473,4.425899324716402,0.40314832961383396,43.89491822007143,63.69951568651659,24.9918914151831,38.21319112392016,44.17279236889472,5,6357,0
M4,1775,75.50887701856018,0.9363862898242523,104.57539598406412,5.536413899891343,0.49081423425196785,61.977994173814714,62.65838133878986,24.11415942442619,47.52891081493785,57.353309953261444,6,2367,0
M5,1469,76.73341664370409,1.9504528498793654,85.71964418397177,6.033881054924208,0.496686318035496,60.17135907100111,55.53501796459312,26.24446984566628,33.85055897483957,43.373593140237794,2,2367,0
M1,1525,77.439531979085,1.6985896721080191,84.67479284007167,4.592539892708398,0.6366649023032184,51.5956477038094,65.34924053798994,23.044218138735786,31.74834100254462,56.7305171193124,10,9788,0
M5,1465,72.76797745365195,2.2161314753170775,57.21633762364898,5.907962313627049,0.6181488671020652,61.54863389568001,80.84500530290926,22.854813759536672,42.262380886674215,55.9258151571967,5,7186,0
M5,1503,89.89863438602082,2.235022093684101,40.53904794756405,5.123479809164595,0.4559772537490343,62.37875995915766,69.7481131647052,16.476070471049425,51.17933822727152,54.491512748445174,6,4581,1
M2,1280,58.99096021523484,1.646187052588987,85.82563593845252,4.875714222837564,0.5127298122993036,62.948196156787,76.27680417874474,23.760228963360554,28.30684734913531,46.531166962516245,9,7565,0
M2,1211,66.71502975219754,1.6439130679119782,78.57763653078692,4.788615770182031,0.4256441976953023,46.74085968477526,86.64641821966275,22.600159269256366,38.49852167982561,51.71225439588451,10,1029,0
M2,1818,73.96745239850952,1.9446673157213352,72.27825987627887,5.746611364602157,0.20447751861611102,66.8319470592722,72.63755584822576,22.420095053254602,22.675054050326725,43.61314433224691,1,7873,0
M5,1330,58.568111888458326,1.5516788863423958,83.65295306279516,5.32557781678707,0.5515201714796258,56.3113164765758,64.41200427937659,27.0843653129502,36.0679899631781,54.554535175168745,10,3424,0
M3,1301,73.24145595567929,2.4209918477260635,79.09394406204638,7.2758254276476375,0.8784383521666136,63.43283873376588,74.6725221518279,28.29315976395255,40.34204684538076,49.63007609231865,3,4687,0
M5,1069,91.61470165728018,1.815396399776277,96.91670375950848,4.147775357002676,0.32325617186178746,63.70536890341143,64.55703853685708,26.160972523211637,31.453753582449345,47.95339892706657,9,456,0
M3,1372,75.20886488295962,0.5465058903391793,81.29166302388467,5.518101702029976,0.3453940580794594,55.61651457190354,64.95577316702831,29.97707595224737,35.430081661747685,43.88127576671865,1,4410,0
M3,1235,77.30700905718683,1.812588971689097,68.79615072394749,4.470798990188487,0.3258544456712517,63.30229976175775,54.80107200381015,27.877809629151827,25.9177323169255,37.61246940685491,1,4164,0
M2,1828,62.3983523482742,1.480728089578014,94.85249358438934,4.1307130130113565,0.6449183557446245,58.07253379543821,79.26257491084392,23.52471905097179,40.770786113814935,44.80729571482122,1,5599,0
M4,1701,68.83638591960522,1.1843620922695273,76.74303387580696,4.989132862965028,0.589697090839288,49.643114103309216,66.1399742435056,22.6857185714281,50.556942488831496,55.56399097806453,7,3941,0
M1,1362,71.24803619676064,1.3812866808887136,87.89805025508461,5.137352479407036,0.46829246151670867,65.83870962763889,71.82098245815862,26.564111183834232,29.028561302295365,47.98583285762598,5,9118,0
M2,1950,71.82284903243766,2.054704235916485,72.838839407108,7.9181735550600925,0.316396187672207,56.1247751849188,59.64038071393361,27.868835549509505,33.77328233447617,49.15335571442476,6,5433,0
M2,1696,87.81643795003768,2.6643204141241155,70.25259671753845,4.815854184316798,0.5184753583279849,55.72753268630973,74.35947629715473,31.98922153515749,45.02546246454182,53.27777179144226,8,6771,1
M4,1435,80.57691060725125,2.15659223693249,81.26252345278544,3.8698212705153168,0.18707557453283913,57.98467065981639,62.38058761864916,30.955865224700478,52.12090719322736,59.028344390581324,2,7159,0
M1,1000,63.88542043062968,1.6967483058921302,80.19242965315527,5.273010717494386,0.5286853133714986,61.361183626636944,68.58291278298175,22.292634967464156,25.068101877910685,56.62502327472819,2,765,0
M5,1958,77.46504778432005,2.2279520975853515,87.1974055305025,2.9253599624536317,0.6743048772175868,59.71364794588949,78.77826031239125,24.489968599363692,38.312152625840504,45.13832498091906,3,6953,0
M5,1222,79.98221748496785,1.7704548448905042,75.97031370035386,4.9080432173957345,0.2497601726732644,62.74033462353585,77.9075931223253,28.35508902458885,42.83130822319525,40.28714714281297,3,653,0
M2,1170,86.40149038521267,1.6526998154184276,52.45460324344404,5.0160252822951605,0.19349634463406723,53.302553167356706,69.77969927483059,30.339988890294862,38.97943609371152,61.79807129550052,3,8619,1
M1,1704,90.80540686568374,1.4228186658835078,73.50839174617417,5.7946003829452115,0.8158875783389719,56.288068147846325,52.31868967293282,29.69484734352396,15.23207933122913,61.344958058297266,4,7145,0
M2,1987,64.84905808172131,1.1240855966241403,91.90727700715723,5.973622249427847,0.377648072099083,59.42001463839233,99.92810570060641,24.680610835843268,45.01090009308772,50.94226798214641,3,9480,0
M3,1776,66.89142488789662,1.8050381467202774,75.53935881135341,4.496430381092282,0.7271895691887644,69.48943646329353,87.45858970273136,18.729886737857417,55.19336351090644,43.64755877209089,2,7383,0
M2,1612,62.42422141085384,2.079026744960066,76.30424896228178,4.849385985370067,0.46920046696043366,59.43093730793121,77.22674824888298,20.005318118772045,41.16661751169504,54.816132669469695,9,249,0
M2,1618,72.65980140893019,1.951688164992555,94.79564758858905,4.233879169389329,0.46760903661173453,65.42611131830816,62.46796218409029,26.36316757159707,29.688939467057367,49.460081569936946,6,2953,0
M5,1670,79.66358374446335,1.7920165360263207,69.32040159111617,3.871937445192306,0.5876825398993291,60.19277584392159,68.86407838298035,26.711127897121727,34.86872753635717,49.43509438446695,3,2836,0
M5,1651,84.87334516589102,1.5271269696516094,56.857951726356504,5.309894779380635,0.32320022865071185,57.58170681281216,64.56579570223484,19.506603132828076,57.69913067655593,54.47229421552564,9,1056,0
M5,1556,74.24048976357477,2.3041230958424843,77.59053320711759,3.726414451403401,0.5264994286991291,58.7663778794278,82.63855939096388,25.22284805444636,49.09962540860559,51.67187373436649,4,5280,0
M3,1520,71.80152476745155,1.3414340400267075,72.73739073126895,4.5853730994281365,0.42370211703518146,59.15790143985559,72.62502890851835,28.156121784858914,46.40026618384329,44.07092544492527,4,8707,0
M5,1487,76.5175799224874,2.388013956921738,65.50630520370119,4.004826040100762,0.23590131131899367,63.018228694803696,62.158361416401675,19.24386671246428,43.56412583534376,48.37629032459013,8,2745,0
M1,1349,66.64857098369977,1.4988914905366375,77.36932316151965,5.54968318629026,0.5674964149452798,66.87305633788277,65.29244900875219,30.524986009022072,33.38862887809027,53.30576464330673,7,3874,0
M4,1443,95.89538721694774,1.6237823813234824,87.37258470870175,6.801430099266488,0.44733843862441675,61.79840423843161,81.21188142569905,23.112344257200874,37.994288193442316,52.551261112025095,7,5113,0
M1,1161,58.923389728819416,1.2666074046921616,79.86067157648276,3.698412017196669,0.4685950343110584,65.93538839370878,86.00097846820478,31.288065562883254,39.22077264321484,51.31008287179238,10,184,0
M1,1480,76.84740578895725,1.7492989265571817,84.60471609029356,3.146981517102431,0.2579678113171684,55.17605131185157,85.28331563486246,22.3327377711205,45.49574316064444,54.66711477237932,7,2035,0
M5,1302,95.2360621922964,2.4876562292389894,107.20111547773135,4.875113114649933,0.8182800735525608,57.926847455929845,77.57032065053977,19.866872585579106,55.08918894266903,48.19141506091368,10,9708,0
M4,1279,75.06799844559998,2.2578140442219783,74.85681707663653,5.015697795957759,0.6753428372772232,56.37848732896167,67.47375131197363,22.709315050791403,51.183381367931275,50.89334887609536,5,9362,0
M4,1535,73.09960964998506,2.4892110560140175,84.17522951967004,5.2186593067572975,0.6928311768343958,61.57222295437426,37.584861746708796,24.524259384613398,25.806156442039594,33.122104499112,7,9813,0
M4,1778,71.42554577189573,2.261071272966968,72.36179956101299,4.553679484765655,0.4389110595116636,58.205208074102934,72.97160023808222,23.057600466142596,42.23994968901049,47.75174903078593,4,6849,0
M3,1683,73.19608318237592,1.4481650857348154,67.30460420169541,4.799360701174568,0.15416342209931594,63.64886468517098,69.981712411559,23.919992892134434,47.36763345167897,53.819514542878224,8,1601,0
M5,1185,88.7284847467653,1.8346053878362214,71.22638519873345,5.367510410540602,0.8905834764979021,55.34499144183779,71.39982096321354,26.66982574838095,46.188603301446356,48.048027664414285,9,6669,0
M4,1302,52.88138088670493,1.6099004354412687,72.81862142717468,6.040430892644839,0.48778049839882637,60.215154866606404,70.53897347033207,24.144103151018,33.7076623661258,47.66886304141444,3,2573,0
M3,1688,90.33433701296326,2.66528745201952,85.39213696320688,3.0449512296817174,0.35024004079598925,63.434289555061284,56.73737838050843,24.669438030239967,69.14109215768362,44.79273524112591,7,835,1
M2,1303,60.76042847549855,1.4016056767868443,115.23613680051136,4.631060560968538,0.5833603148966228,49.67348612479695,75.57408556851186,16.45386800398702,27.22915437668881,55.01682946364573,10,2938,0
M2,1455,72.33347670765585,2.4468488446945553,69.2593484558624,5.213808793941063,0.7334241576006595,70.60815653665102,76.32216314031851,26.958490080052364,29.168115533339503,52.742316367702855,9,2662,0
M3,1610,70.70755579701338,2.4464769350543847,73.75062041576807,4.0820238953892645,0.49538988878290674,58.584240575600624,76.8233878205966,24.55398351154166,42.33595081261576,54.127072989115426,1,4006,0
M3,1306,80.88553269770719,2.914810100858044,79.05315480333128,6.731169631767299,0.7557150335878748,49.874800431619136,79.46577003573387,33.05146490241435,61.16803054963853,41.36893019021055,2,1372,0
M5,1521,59.01875648116253,1.7951567036852514,85.9369827306462,4.364590119771263,0.7165999877033737,60.79046949288393,76.04051644921623,20.302174163730207,31.63805149295829,49.19774978367183,7,4936,0
M5,1233,79.62172666081943,2.356161079790081,83.95326217932177,4.9587073129927175,0.2847237625195883,60.16721733986576,65.8997058846109,15.958523357502427,37.34171634353008,48.59944496124997,2,1962,0
M2,1379,95.24309623286852,3.1408259182694214,99.26143690922176,5.556022096842291,0.3652419788681047,59.59052810213753,69.2916315208391,28.09034246965021,50.77293673015693,48.59714146700724,7,4326,1
M4,1563,61.368259954071895,1.6911791615331517,43.604118941971876,4.408715211198105,0.6915074326559535,64.95595556463333,70.91124867253377,26.732635091565,39.82137845112266,46.91986228141022,1,9114,0
M2,1181,76.89706167610396,1.2324798762338203,44.19605194706491,3.153426952195583,-0.04252251276208763,63.73722485713528,71.07699449106619,19.95783489734427,36.65396145469704,48.26947864109992,3,642,1
M4,1588,68.3801782220339,1.0599949830461182,72.56182741984776,4.571345473083467,0.47010886136700225,61.48938095511922,79.9821765597173,17.351255224979543,45.6563290188672,54.24822391353326,5,6309,0
M4,1496,79.25887206193036,2.3563560144306654,96.45950281315564,6.0294405559270405,0.21383375967506563,62.25077816973324,76.4366875302249,32.68698365342145,42.725179902295935,40.43574323326085,6,2865,0
M5,1610,75.19147777415752,1.058424895970708,56.51527952591606,4.663104873214861,0.40468923971329507,59.47820775280957,90.77343439569952,32.070551953033906,50.30438785636791,58.88647384015227,9,7368,0
M1,1544,68.58513090955691,1.8138404735310385,34.88551490459364,4.153565698541021,0.44023598219415916,68.87745424620024,92.06468979884673,12.562716206469354,52.914688890653636,52.41920562513231,9,984,0
M1,1772,79.87872284871074,2.2186565935194804,88.56769109328813,5.925672209502721,0.42835112441849843,52.604019908211164,70.79649582613925,22.708884853717496,43.07003060005362,49.788340521698935,3,3749,0
M3,1525,93.04348109786743,2.092587768414957,83.65485835554071,4.669225103976947,0.3895477495774783,60.69825837107948,31.633444515406303,33.320960273919496,42.91732725378309,54.534170731864634,8,6990,0
M5,1414,73.09096208272702,2.212722432092086,63.64687389800855,4.489839186349783,0.2805712700742372,60.3251231559439,82.36832466127267,22.619687211110666,42.14110982286134,42.740826274157826,4,3671,0
M4,1524,82.19757942148182,2.111144927900427,65.21690598918605,5.1494560896633095,0.9583822533637372,64.06640203032296,64.59623661012945,22.546938829866736,44.891305566492875,46.67649547424493,7,4033,0
M1,1608,62.06727042128836,2.6394329066566966,65.45384420547988,5.770750209618788,0.8734924008322702,55.7807306128755,61.98516078168993,23.58620336185316,40.55170637871464,49.39462283804723,6,5956,0
M4,1509,65.43563623181991,1.5238418096306015,81.6580297621091,7.3817135317325455,0.2675868359487434,51.28163698801732,66.01554725010634,19.395515131159204,39.99391517677711,56.82780185216089,8,3766,0
M1,1508,79.72406277880377,1.6615024307707342,70.6052708572549,5.8272361076574235,0.8164233502607134,60.78411508049096,65.53356953185394,16.47612127885978,51.966271208272424,49.76751709436721,6,8666,0
M1,1359,89.84116028535965,1.6136702773645881,87.4109587846328,6.159839966388344,0.42010690190542943,61.40615246109302,76.12269810105393,30.262736553673744,55.16116180355043,52.25027335592573,4,657,0
M1,1367,78.5561334878566,2.415095905931305,37.18060005643414,4.494033801012145,0.5258374946663421,67.44799704723825,54.405642208737746,15.785315468761622,24.924470553665792,47.05210502031936,2,9572,0
M5,1219,71.86941969476845,2.4501992941975317,67.147222023083,3.9741318940305237,0.4873452080206168,53.64818976837457,59.22279254208398,26.23635726054378,40.10021151740569,52.43421034483745,7,6140,0
M2,1849,74.99291405423354,2.2256126596592543,63.10919058633425,5.062331349619123,0.3680502717492068,65.7734688335836,73.43158554197417,29.432897463788247,33.113055665547655,58.38619796487228,4,1228,0
M4,1251,62.495922660302824,2.591746833444964,76.15488982441262,5.107169915259596,0.6967704687212294,71.8370718201356,76.22944030413308,17.74386850549421,36.890285335139275,54.97763345837057,9,1460,0
M5,1361,81.04515326355367,1.4109795663118097,71.92928362264792,3.921487258635403,0.5251773061153315,58.111175562387615,76.41541644936012,20.378657987024642,44.02516209735322,49.592720061110604,9,5520,0
M5,1356,83.82333062323409,2.8336120557755686,91.9676566984365,4.824705470095987,0.4046897153561517,53.54528890253388,62.12963721066701,31.065895941957947,46.694383715424685,53.377454236327345,7,9392,0
M5,1678,70.4790966716692,2.761619310856129,52.109948425099134,5.399317601719131,0.23908211123990547,57.96512816813314,60.2173435073376,27.6644586011352,38.87873556388655,52.88758477303606,5,9826,1
M5,1441,70.29957852240499,2.3678109986228733,80.68237214496128,5.36039339501808,0.32128099725617587,60.0700248368569,64.93365166212081,21.913571465605564,20.86659665277197,52.532938358486376,3,5449,0
M5,1749,77.65878229652049,2.89089945438553,88.37504634817559,5.504287853384272,0.17172397687958063,62.818939375034574,72.39872752284725,31.011245016805855,30.349544194238206,55.55976680430204,3,2725,0
M3,1365,70.63280263959405,1.171688396161113,107.84971154842933,5.290964730137443,0.5024447096830339,57.04302635080976,84.8547736927255,31.03267861727151,48.964996702001656,55.52238851918733,9,9923,0
M4,1555,74.33867385374178,1.737775931868674,72.77351043359788,4.492991340729944,0.2606668815431208,67.77599267073671,49.5256281422925,26.345263465078535,12.595735779650688,49.36420701562558,9,157,0
M5,1332,95.99721789166516,1.632348269659024,84.86687906528776,4.4860993733511565,0.44688789749629176,54.42733842495969,67.79271243041633,20.499198860631687,51.87427151682,53.209395307388846,4,9419,0
M4,1929,72.52974299254004,2.3607396618786716,52.94205811156453,3.801048602006124,0.7740203707220742,51.303974239136,56.67321558974796,22.932756482641025,45.212299906445416,48.08452539420103,1,8603,0
M3,1262,71.41659847978778,1.4749296301989272,44.120656935304645,6.784775039185095,0.7398599145843171,65.53355212143659,53.477573226465104,26.43193371977695,53.16176081530022,45.38463801842211,10,5948,0
M3,1561,68.52458194364841,2.3787475746687425,92.6716156367255,5.013450364619293,0.49354462117947645,48.626894843969,79.66956645344817,24.05702585426256,38.0143081311904,48.65253122148007,5,2837,0
M4,1626,82.44191971499937,2.685268071998357,79.91659559527893,4.775146944205148,0.48258305477137003,58.97935115563642,75.44624574499339,29.694785891174256,19.38594575977095,49.61860924130209,8,5593,0
M1,1582,73.18775826781896,2.3476014500419997,97.67769034697633,4.071207918547541,0.8759749098842016,75.58840564604024,74.49433515947263,17.35112959945332,44.30362641506498,41.69209505411004,10,3977,0
M2,1462,68.50626961678574,2.1418755118307504,59.39895666545377,7.935657902327778,0.6041512240717423,59.93978223520034,79.21025839730993,17.528682354668806,52.74653124038341,54.3016627970836,4,2382,0
M1,1474,88.21304032273012,1.5060633295496255,87.79853209293128,3.9266719677771045,0.4344387080246954,54.39616174651875,65.20281103233864,25.904355557412163,49.24721805513421,36.163372886988014,10,6886,0
M1,1508,89.19603004513637,1.5765745169373178,108.0322676081578,4.571152074393926,0.2147963765759096,59.71301268106603,65.67362483666471,22.542277930965476,33.37308516511965,63.57408469743161,10,5608,0
M1,1470,68.99576434261294,2.6248094526483334,86.29558412535899,5.4158368362860605,0.5787746436329486,59.745996056902335,91.85730616722574,21.864756926511294,40.86761075462647,57.5093956689816,4,1531,0
M5,1692,56.33460048639384,2.3896745019526664,84.14872258386573,5.600212965744277,0.6658647545165725,60.80324970176558,67.53428945740426,16.159716404128012,34.67163731220076,48.69495637913843,9,1875,0
M3,1942,85.07513689836922,1.980490240311228,80.12834121236524,5.957932055215684,0.3736696950972712,63.311314910798096,77.35132113054091,25.09772922399091,31.80733535810628,50.04713180281887,9,9610,0
M1,1388,68.15370174239996,1.7910452271170547,56.43677814311132,6.807608507769263,0.5582405510276065,54.8044441581613,70.06381540963315,24.736224459996173,49.55388571179851,51.51485936793642,7,4307,0
M3,1226,82.90625599162769,0.9870960634443116,100.33359403565522,5.506157655460712,0.42728534101699417,68.43774027618397,51.51741469921585,28.267394909758703,28.024676887348377,47.05419806005529,10,9620,0
M4,1482,55.298961822881644,1.4645737906577807,70.83713540292402,3.943969200033332,0.46319352016019943,61.22557142186309,49.553709961987316,25.34453066560486,31.061835694183873,50.96309573793468,8,4485,0
M2,2015,83.92597338299309,2.9557095435698617,87.56724884574525,4.743054874878219,0.002435588487533724,63.63397023200902,64.21015780060095,24.336979608797517,28.959743665276143,49.280000111491695,4,6451,0
M4,1339,62.88828070719219,1.3597722144987667,56.554485401431194,5.307832372513885,0.4556437192567729,56.85925300122179,80.56101251669989,30.885003183951685,25.09752476700953,49.52863641384517,8,4074,0
M4,1827,82.30764119066525,2.0947399106105404,62.308105032383295,7.068226041505824,0.6938738604816108,66.43191068497767,77.88291656636004,18.43766348275725,41.464142918426035,50.90730531740319,6,6005,0
M5,1835,75.14273067836434,2.5037219865975993,101.52631098833353,3.602194521575703,0.3737194888866884,58.71473795593468,79.14077164224034,27.68194609423788,51.615030484819755,43.43236100823003,3,4777,0
M2,1389,65.46060580603356,1.3725386659988539,74.79046566563235,6.2025765052252275,0.5105052736430633,61.38776256746766,60.129538210636845,16.644264176023256,38.15123243754734,50.19784862066824,7,4565,0
M4,1613,70.9296368707322,2.092355237390542,101.79913214063816,5.179914369546417,0.3488098586616159,55.33446961406445,86.15872490122314,20.80819059999596,24.942521994358337,50.817238733087386,3,8511,0
M4,1825,81.86318456956701,2.4689577687553275,78.82654011412224,5.837830535229481,0.5720883352585546,55.01534186798936,60.351066998136154,18.936714336883433,48.39944539742028,50.64424810677957,7,3402,0
M2,1424,76.05894453115235,2.006249660953625,52.371533405632135,4.898005283364068,0.45669536049276527,63.44102653226442,72.12824398669969,28.90971267725959,56.857017540349716,48.92084622281923,5,7045,0
M2,1459,80.84412980472484,3.434201527833384,93.3810139959758,4.157567369873673,0.3121516918635986,57.78196584896307,69.89647710092264,24.67294883202303,33.53757675853406,55.689288879846856,4,2402,0
M4,1383,94.76440584515485,1.1657003705609024,71.15161523366588,5.750872779401332,0.7665102935330256,55.73088456247812,68.26126179685414,24.932483777035117,35.21445733282282,48.23173722559224,3,6385,0
M2,1297,59.357583882889486,2.5293642649419397,90.48033220275565,5.6544310271056215,0.6857864027064431,56.784083289864846,83.38592138295607,19.466335061352744,45.15660630083394,51.136629534115954,8,5066,0
M4,1370,91.17212574968624,1.9135991313017677,80.37816301310123,5.972056965739722,0.37901864721436507,63.4947653585871,62.9488947983404,23.501532520335555,56.21873747785051,56.48648766962773,4,3826,0
M4,1255,76.04355937523214,2.3859600774183374,56.85322658085694,4.986695364621364,0.5995576618835555,56.854810693981946,56.503947442880715,21.18267348345444,34.80165854274774,49.60311929989844,8,2142,0
M5,1506,66.01215951676872,2.220653575849623,82.46442148055854,4.40017797668015,0.6074824005640762,59.41172534198918,70.19995486206419,26.917275074271082,26.67550219001795,51.07231633733775,10,8814,0
M1,1346,61.696863742610105,1.6334219014450018,112.94334713229199,3.4412130049761585,0.6284602470022352,60.07513875143548,66.00173265713474,20.04454432334193,46.31418606272406,49.51807681842551,3,3098,0
M4,1546,73.10879609222967,2.11449819622967,87.39479687771689,5.819373268139406,0.16114882080098442,50.413255569948504,103.77382919082646,31.64897182602538,47.99068073142299,56.186848967817994,10,8071,0
